rg_id,rg_title,imdb_id,primary_type
e345f18e-e5ef-4fa3-b67f-4e0e8a4c76c6,The Homecoming: A Christmas Story / Rascals and Robbers: The Secret Adventures of Tom Sawyer and Huck Finn,tt0084570,Album
73d95ecf-fc3e-4820-90c0-72db5abf65d4,"Good Morning, Miss Dove! / Black Widow",tt0046791,Album
60ef7897-b979-4b5d-a5c2-f84ff045cfcc,The Black Stallion,tt0078872,Album
c5fbc425-f151-4b6f-8818-31fbf092cc6a,Rent-a-Cop,tt0095977,Album
5e048689-5b65-489f-a9f7-bfd799d8b5f2,Dangerous Crossing / Pickup on South Street,tt0045669,Album
610e01c2-e757-478c-b0cc-0c2a023e374e,Joe Kidd,tt0068768,Album
cd3bea43-6d41-4b90-afc9-6f9ca059854a,Flight of the Intruder,tt0099587,Album
7ae1711d-9f69-46c6-b618-a6cbc6cb4060,Tom Jones,tt0057590,Album
c928cdbe-ea22-47dd-9952-466408154f2a,Dead Man Down: Original Motion Picture Soundtrack,tt2101341,Album
5aa13f51-c81e-49d7-b513-6f8be90718ce,The Return of Dracula / I Bury the Living / The Cabinet of Caligari / Mark of the Vampire,tt0051150,Album
e3bcfcbd-9ee7-4bd4-841c-394a2a900fc7,Hawkins on Murder / Winter Kill / Babe,tt0070161,Album
00975d51-3ac0-4e96-85dd-f0ac78827206,The Going Up of David Lev,tt0067147,Album
3349a63d-332b-4571-b649-226d414544a2,StarCraft II: Heart of the Swarm,tt2288037,Album
f6e04791-d745-4e60-b7e5-240b4b45bab8,Last Train from Gun Hill,tt0052993,Album
2416ddc0-58d6-4255-8bab-106304a29aad,D.O.A.,tt0042369,Album
18ac0d16-30e3-476f-9401-9f5bb766aacd,Beach Blanket Bingo,tt0058953,Album
2c9ec288-146c-4120-95c7-bc6f776ccdc0,Star Trek: Deep Space Nine Collection: Original Television Soundtrack,tt0106145,Album
c63e79e1-4ea8-4af0-9377-b7c48ea8cf09,John Dies at the End,tt1783732,Album
00986018-6df9-44f4-aed0-1a6d0133801a,My Geisha,tt0056267,Album
9100fb20-63a2-4247-8d89-b017bd0a5e0c,QB VII,tt0071039,Album
900574df-17a6-42b9-b4ff-79dc488bdd22,Ransom / The Chairman,tt0064148,Album
4c940fed-334a-472d-ae9e-0d9457897fa6,This Is Cinerama: At the Movies,tt0045231,Album
b59c0e4f-9dd1-4868-b84a-73dae0fd395d,Khartoum / Mosquito Squadron,tt0060588,Album
37a53e94-c06f-4b07-a45f-785baf38fc42,Dancing on the Edge,tt2163315,Album
736ba054-f41b-4bea-b4a0-fd9a77aa6da1,Haunted Summer,tt0095280,Album
e5d98e79-085a-40ab-87a0-b09c867b277f,Pretty Maids All in a Row,tt0067610,Album
3f00d208-a126-4a81-bfc9-7c3ac7f5e7f4,Battlestar Galactica: Blood & Chrome: Original Soundtrack From the SyFy Special Event,tt1704292,Album
e4b3e8e4-cd09-4a58-9336-6fdc777aea3c,B.S.O. La hija del mariachi,tt0496199,Album
e6ed86dc-696f-4341-9417-32ded099f6ab,Ivanhoe,tt0044760,Album
f48caf96-a5fd-4dc6-bbbf-0ffe207591f8,Julius Caesar,tt0045943,Album
16605ff3-4900-423e-ac76-04d9f110caab,The Red House,tt0039757,Album
764a1137-2d42-4e93-bdcb-a4a8194e1f6c,Where the River Runs Black,tt0092205,Album
0fcfa6d8-4655-401a-83a5-bc449802cd67,Prison,tt0095904,Album
760b1b6e-0764-4a20-bc50-b361af3bc312,Lola Versus,tt1710417,Album
2c3e4da5-1209-466b-a3c4-b0175f6f8c2e,Eye of the Needle / Last Embrace,tt0079437,Album
4d804793-671b-4806-b8e3-123ca5458223,Raggedy Man,tt0082969,Album
ce0c1096-2818-45fd-969d-91603b82cd12,Fedora / Crisis,tt0042352,Album
b29874e5-661a-46b3-a065-e65fe5ffc268,The Best of Lone Wolf and Cub,tt0068815,Album
b1d34962-9aa7-4bec-a8c5-fa015e5f11ef,The Rose Tattoo,tt0048563,Album
48e507a1-3ad1-49bf-9402-e05288616ade,Wild Zero: Original Sound Track,tt0267116,Album
af13acb0-7b53-40ed-99e0-6ac4d0680d55,Symphonic Suites,tt0078087,Album
c6baa853-8728-4bfb-9c86-99b45a229d7d,Cherry 2000 / No Man’s Land,tt0092746,Album
56e3299f-869c-4d1e-aaab-15e0916f8322,Gorky Park,tt0085615,Album
21474cb7-5a97-4ba7-bccc-bd01cfc2ae1c,The Golden Child,tt0091129,Album
6e178947-6257-42e0-9013-6aff3a2768eb,The Debt,tt1226753,Album
52553d72-1df4-4880-afa8-fee0dd1a6045,The Young Riders,tt0096732,Album
1d63127a-a5ec-4278-afb1-f6b9d313be8c,Runaway,tt0088024,Album
a7b727b7-7016-4844-9449-f60e9fabc237,"Cornbread, Earl and Me",tt0072822,Album
64317ec0-4658-4997-9120-6bbb3eeed625,The People vs. Larry Flynt,tt0117318,Album
ac2e39f3-b540-4f04-9902-03e7392832b8,Noir océan,tt1722516,Album
13240054-5502-4714-ae27-5a2d974947a0,Jimmy Carter: Man from Plains,tt0913958,Album
96fd5dba-50d1-44eb-b320-35b3f557ea9d,Donnie Brasco (Original Motion Picture Soundtrack),tt0119008,Album
cf691e56-3318-4cec-8d98-8cdd483f195c,Syndicate (Skrillex remix),tt2084950,Single
9c1994f2-8a04-433a-a407-a86437bc2e92,Young Guns II,tt0100994,Album
a475f7f5-6711-48fb-80bc-f05f7e2b2087,Who'll Stop the Rain,tt0078490,Album
758d008d-ef11-4fd3-ab3f-6cfcf8dfd747,Mommie Dearest,tt0082766,Album
e25a79bf-c772-47eb-a423-9c1a7c8c62c2,Baby: Secret of the Lost Legend,tt0088760,Album
72ff5b19-b60f-460e-a447-0141143acad3,"Mary, Queen of Scots",tt0067402,Album
a31e463d-df1c-48fe-be4b-9291b1747417,A Certain Smile,tt0051466,Album
f725ca0f-068e-406f-bd8e-dfdbe8dc599e,Desperate Hours,tt0099409,Album
9595f185-1198-41f4-8e63-20d9f96dcb9c,The Smurfs in 3D: Original Motion Picture Score,tt0472181,Album
83c566c2-f410-4159-97f0-3e255b840e79,Rambo III,tt0095956,Album
544f1c9a-28a7-494e-880e-1f9be816ff27,Cannon For Cordoba / From Noon Till Three,tt0065520,Album
29ea8b71-6005-4240-8166-5f836a559bd7,Love with the Proper Stranger / A Girl Named Tamiko,tt0056021,Album
39da2cf7-ec77-4590-81db-2c21ca3160f9,The Great Santini,tt0079239,Album
c5921e51-625e-4914-9a73-0fa97dc4f3a7,La banquière,tt0080415,Album
dcded460-ab39-4f15-9c36-c539a145da2b,Al cuore si comanda,tt0353436,Album
4b06d9b1-e999-4553-8534-d0510d53377e,La voglia matta,tt0056665,EP
48511352-efd0-42b6-bf6a-d88b53d0861b,Per le antiche scale,tt0073529,Album
e811e727-ea91-42ae-8c17-c844d7f6f41a,Un bellissimo novembre,tt0062722,Album
c09ec5eb-c997-44ad-bab6-74c893eb2b60,Malice,tt0107497,Album
b01a225d-06d6-4747-9cef-1ab86f398539,Perlasca,tt0278017,Album
809a6bdf-4173-42d9-bf2c-ba44f3b9674d,Wings,tt0018578,Album
d1e80409-c540-410b-8e51-ea358db77864,Ultimo: La sfida,tt0206374,Album
0610f827-c355-4cd4-865e-6a7eba697726,Windows,tt0081759,Album
2397c1a5-11f4-4c0d-947e-5d192e593e34,Baarìa,tt1081935,Album
3d6d141a-e7a5-4429-8643-639126fa2f7f,MacArthur,tt0076342,Album
6e5615cb-cf32-406d-9aa5-b2ade9f75e9c,Le due stagioni della vita,tt0068479,Album
effd07cf-f96a-4229-9b27-e3f76fdd7079,Le due stagioni della vita,tt0068479,Single
82712b90-63d1-4473-83cc-5d33b4787317,Panic in Year Zero,tt0056331,Album
0a5018c9-0637-48d3-a457-bfc4aa290aaf,Night Crossing,tt0082810,Album
c1dc1879-e4a5-404c-bb89-9ddc223fcd44,The Robe,tt0046247,Album
07970a5d-e3d8-4c8a-89e0-9b7ad2a1991c,Hansel & Gretel: Witch Hunters (Music From the Motion Picture),tt1428538,Album
e0279885-97a2-4fce-96ab-6716fbf79530,The Night of the Generals,tt0062038,Album
4874f135-30e3-479a-b0f2-dc2165b7821b,The Bourne Identity,tt0094791,Album
dbabdc44-9452-4d61-95f9-8aee477f8c44,Genocide,tt0082443,Album
a3b5d855-7a57-47e9-ba27-f9bfd2157f71,Imitation of Life / Interlude,tt0050544,Album
7745cb1c-f8c1-4a03-aca8-1c72eb8a0e5a,Metalstorm: The Destruction Of Jared-Syn 3D,tt0085935,Album
13d946cc-2b01-4636-b459-cad5642a38d9,Promised Land: Music From the Motion Picture,tt2091473,Album
c6244120-6c31-42f1-91a4-7497592d0ab1,"Amazing Stories Anthology, Volume 3",tt0088478,Album
19642cd5-0c75-4754-8968-c1c2b9db1ead,Night Train to Lisbon,tt1654523,Album
2b650deb-e3a0-4cd0-ae04-b7313f2ab558,Berberian Sound Studio,tt1833844,Album
159852f7-aff7-4284-9fcd-08aa8b458f81,Hot Spell / The Matchmaker,tt0051742,Album
da79490f-cadf-4e48-80bb-c3daa0977949,Vendredi ou la vie sauvage,tt0083278,Album
390c3596-1edc-490a-85ae-2db47f2e309e,"Attention, les enfants regardent / L'indiscrétion",tt0077184,Album
775a7352-74f6-4ca7-93b4-641ea74c7c76,Hud / The Lonely Man,tt0050652,Album
c39d390d-f903-406d-a111-2eac3e9602d8,Le conformiste / La petite fille en velours bleu,tt0065571,Album
38ddc92b-f7c8-44ea-b122-209861f98061,In Country,tt0097570,Album
dfdee428-3768-4d81-b63a-02f72294b2bd,Getting There (Music From The Mary-Kate & Ashley Olsen Movie),tt0307535,Album
0a35c970-3ad4-4266-a3ad-c48b1714f2ef,Gladiator,tt0104346,Album
4154fb44-66f9-4564-8350-9b9d0e5c24f7,田園に死す,tt0071406,Album
797d8931-06fe-4970-a8ff-c6d0e2f458ac,Kir Royal,tt0090465,Album
526687c0-13d7-45c9-901a-5307f8a760dd,Side Effects (Original Motion Picture Soundtrack),tt2053463,Album
d9c288c3-2d4c-4846-a520-98ceccc8b7cc,A Good Day To Die Hard,tt1606378,Album
0bc928a8-04c1-44ce-8b53-3255b85bfb14,That Championship Season,tt0084784,Album
680da9dc-3cc4-459b-a649-4aec9e8b4e59,Frozen Planet,tt2092588,Album
09d11384-4e74-4f41-8ab0-7afbed9c27e3,"L'incorrigible / Va voir maman, papa travaille",tt0073163,Album
066b54fb-25c7-4f0f-b86a-d47e57f4b400,Comment les séduire / Les Strip-teaseuses / Les Combinards,tt0061503,Album
dc4c44a2-bdbf-4309-bf60-c706ac53bb20,Money Train,tt0113845,Album
f36809d5-ff80-48d4-8a4b-7c44826cc199,I.Q. / Seconds,tt0060955,Album
c6c3e94e-4a4c-489b-890f-8ec42a38d44a,Yesterday Was a Lie,tt0448182,Album
5dd1f0d3-3513-4dee-a1b3-8ab6eaabc1e1,Seed of Chucky,tt0387575,Album
ed42e655-29ca-4e35-8e4f-232aa35dfd57,Tom Sawyer,tt0070814,Album
0d963dcf-0902-47c5-ba93-af0417c2e281,Hénaut président,tt2205517,Album
83758f20-e552-4ccf-a82c-92794c936e5c,Descente aux enfers,tt0090933,Album
b01a7334-65ed-43e0-9ea5-9f2b749cbb7c,Emmanuelle IV / S.A.S. à San Salvador,tt0084621,Album
072517a0-83d4-4662-a91b-9eb52abeaeb9,Overboard,tt0093693,Album
c4143b5a-1235-48c4-a0fa-58cd71704600,Shock Treatment / Fate Is the Hunter,tt0058091,Album
4969486e-03fe-46a2-aa31-5ce5675a2558,Bad Boys,tt0085210,Album
1e60cbb2-eba2-4ee4-b3eb-ccedcb8e36ec,Les Misérables: The Motion Picture Soundtrack,tt1707386,Album
75f6caa3-e59e-49bc-be12-d6ca299fd415,Warm Bodies,tt1588173,Album
6a383154-c65a-4986-b5fa-c0436f2a30c4,"Pigalle, la nuit",tt1330143,Album
9a069906-2cbc-460f-94fd-72a88bfe32e9,내 여자친구는 구미호,tt2255085,Album
9003ca1d-c614-4363-8db7-852eb23a6ae7,Une chambre en ville,tt0084843,Album
778fcc0e-69ab-4a0b-9379-b966792aeb89,Scent of Mystery: Original Motion Picture Soundtrack,tt0054271,Album
e40c90bb-400d-4a51-98f1-b10827b28549,L'Imprécateur / Interdit aux moins de 13 ans,tt0076179,Album
a340777f-ab77-4bdf-8143-c67ecfab48e8,La gitane / Le léopard,tt0087657,Album
9f2ccdc3-f7a8-4806-963e-9adf8567dccf,Mama Dracula,tt0081107,Album
fe81499d-d95c-49d2-8f4b-70b9792e274b,The House on Carroll Street,tt0095333,Album
fbea9da0-f301-4013-8a85-32a6bab87a49,Visit to a Chief's Son,tt0072375,Album
b1d8746c-4e9f-4eee-b5cf-4191d4853cd9,Deux heures moins le quart avant Jésus-Christ,tt0083824,Album
93c770b1-dea0-4fed-a933-ea3c55cfb615,The Book of Stars,tt0163559,Album
be925ed3-2c6a-4497-a434-39be4efe08c2,After The Wedding,tt0457655,Album
43dc97f5-4645-4fb8-a976-0d874e90588b,Le juge / Le transfuge,tt0087515,Album
e4aff1d2-892a-400a-a2a1-49dba8105065,Agent trouble / Les saisons du plaisir / Une nuit à l'Assemblée Nationale / Noir comme le souvenir,tt0092521,Album
118b6777-b907-495d-9934-8635bf153e4d,Olympus Has Fallen: Music From the Motion Picture,tt2302755,Album
f109a000-f044-4809-92cb-ee5156d134f3,The Rains of Ranchipur / Seven Cities of Gold / The Blue Angel,tt0048538,Album
ad27cdae-44d6-4fde-94b5-642bac237262,Love Is a Many-Splendored Thing / The Seven Year Itch,tt0048316,Album
d848e612-6c9a-4980-966b-e9c96be03d21,The Ghastly Love of Johnny X,tt1754633,Album
9eb5f0c1-36bd-4a51-9eef-297c18b7d065,Butch and Sundance: The Early Days,tt0078919,Album
070a079d-bc2d-4af1-bf27-9c592f3ed4c1,Career,tt0052673,Album
e1101a82-4214-4171-b9b2-d732b09efdeb,The Geisha Boy,tt0051649,Album
0f06b7b4-da24-49a3-bff3-e49b40fa1b9e,L'homme de Rio,tt0058203,Album
01bee439-8843-4cbc-9a21-4b0ef541705e,The Strange Love of Martha Ivers,tt0038988,Album
451b515c-d044-4c2d-b39c-74da6809e38d,La Vie Nouvelle,tt0310313,Album
954c05a4-d907-4d19-b34a-b9e3769161ce,Strategic Air Command,tt0048667,Album
40d8e939-987a-4f77-8fca-1f874fb3958f,Dear Brigitte / Mr. Hobbs Takes a Vacation,tt0056255,Album
12c6753b-39f6-45c9-b330-459ff99a3cea,Junior High School,tt0082590,Album
3ddae3ef-79bc-4be4-abd1-e12e79a3cc20,Cohen & Tate,tt0097074,Album
263d7ec7-e7e5-44b7-97f9-e0cc5a23e104,Maxie,tt0089569,Album
6dec79aa-d4ab-4453-b7a6-16a21263a98b,Sir Gawain and the Green Knight,tt0070093,Album
6339bf86-fb61-49a8-88e8-e9b29ae6a6dd,The Wrong Box,tt0061204,Album
4570c73e-7317-44d8-964c-223606bdaf0e,The Mean Season,tt0089572,Album
05b754e6-b98f-479d-941c-e4e0275aaaf3,Magic,tt0077889,Album
60566270-df94-4fd8-903f-af612ff3eae8,The Object of My Affection,tt0120772,Album
62fa3ed6-2860-4f98-93dc-d048812cf89a,Hemingway & Gellhorn,tt0423455,Album
319054ad-3619-4518-b0bc-039135e41d79,A Name for Evil / The Unknown,tt0070435,Album
90791f4a-66d4-4f51-8993-3b6d878c9d1c,The Gate to the Mind’s Eye,tt0167176,Album
9a762fee-7cb6-4e2c-9b95-3eac27fdc5dd,Whistle,tt0850677,Single
43775623-b23f-4259-a471-124ec195590d,ODDSAC,tt1560776,Album
f9294024-225f-4c6a-9c07-618b5e16acd4,The Woman in Black,tt1596365,Album
e3e97b82-c26a-479b-a35f-91640763495f,Dream House,tt1462041,Album
a314c733-126d-445e-aee0-0ce20378f784,Amour,tt1602620,Album
ddf19700-ecd6-4db1-b2cc-fe24c228af21,Sparkle: Original Motion Picture Soundtrack,tt1876451,Album
0fbee44e-683c-4d34-af93-f469a4f971a0,Oklahoma Crude,tt0070472,Album
109edc88-0d82-4071-8b14-fec0ee739f88,Zero Dark Thirty: Original Soundtrack,tt1790885,Album
477c0c02-8ff7-40e4-bd68-1568eeb763fe,Shadow Dancer,tt1770734,Album
9425601c-91a3-48dd-bd18-4e557f451771,Wait Until Dark,tt0062467,Album
5dda8d42-dddb-447a-b839-60210f242824,À l'origine,tt1198385,Album
91b9dade-37dc-409e-84f2-f554960f3058,The Lincoln Lawyer,tt1189340,Album
5df44f83-2cfb-43c2-8c5a-db47684aa8a4,3 Days of the Condor / The Friends of Eddie Coyle: Music From the Motion Pictures,tt0070077,Album
283d8875-691d-49c5-9766-9fc5e192072e,It's Alive,tt0071675,Album
e7169d27-f32d-48e5-b7f9-b4c98da43072,First Love,tt0076033,Album
b53a6720-dfa3-4099-b5e7-536dc6395520,The Challenge,tt0083726,Album
c2d2f999-f76d-477a-97c9-bdf1f64f8f4f,Wilde mossels,tt0204055,Album
38a8cd42-1a90-4aa0-93e5-e75d3f0342db,Dharmatma,tt0361505,Album
f222cc88-763e-4477-84ff-2c63fbd0751f,Rapture,tt0059633,Album
e69e93de-86c2-420d-a903-e926d7e9d703,Shane,tt0046303,Album
5a1ed436-54fd-4b5f-888d-54bfc3bc3d93,The Brotherhood of the Bell / A Step Out of Line,tt0066404,Album
00a1a587-5684-45e0-9519-492d6d5559ef,Broke Sky,tt0337899,Album
01777f15-93bf-41be-9f3e-284d3880c473,Renegades,tt0098188,Album
daadf0fe-f1c1-43c1-8e3e-957ff5f245f3,The Postman Always Rings Twice,tt0082934,Album
7ca068d7-9625-42f8-8bf8-2f177da3eeed,Curse of the Pink Panther,tt0085384,Album
c50711a4-cc89-47d3-a936-e8cc20d79b66,Harry & Son,tt0087386,Album
48dca0d1-d408-49ff-bd9b-f03bacfacf85,Samsara,tt0770802,Album
952ef296-51c2-4a09-9bc6-264179b5bb37,Aquamarine,tt0429591,Album
440cc819-be27-46ae-88c7-97f4adb40727,They,tt0283632,Album
8d460325-1a1c-4559-a413-a45f03a70d83,TRON: Uprising,tt1812523,Album
e611eafa-8c89-4dca-a961-04e1fd847b8f,"Girls, Volume 1: Music From the HBO Original Series",tt1723816,Album
70625eb1-b202-47fb-b0cb-4343c6c50047,Point of Origin,tt0285917,Album
a667fcf7-c84b-40e3-86ab-7ff3ccea8300,Hyde Park on Hudson (Original Motion Picture Soundtrack),tt1477855,Album
9609cfac-8273-4cc9-88a2-a222b3cde306,Silver Lining (Crazy ’Bout You),tt1045658,Single
a5bd41d1-fef0-4f75-8bed-7d491a726a2e,Tai-Pan,tt0092042,Album
3a2b3ee7-d1cf-4707-a166-fa4ad7c8a45f,The Rat Patrol,tt0060018,Album
a73e45da-1668-4671-947a-7e4cdc35daae,The Boy Who Could Fly,tt0090768,Album
130507a4-1fba-42c5-9dc0-701a10e14ae7,Spring Breakers: Music From the Motion Picture,tt2101441,Album
36429c23-a3aa-4cd9-a02b-e10acebdd2cc,War-Gods of the Deep / Crossplot,tt0059895,Album
77471b90-aeaa-482a-af49-7bb6814d1a52,Murder on the Orient Express,tt0071877,Album
bbeedeb0-a3d5-466b-8f6a-e9a7b608782e,The Passion of the Christ,tt0335345,Album
fb8f4607-b2f6-4054-b722-562586d44fbf,Shanks,tt0072149,Album
3957cca0-f388-4fde-a1d9-9cd8ffb2a9fa,Haunted Honeymoon,tt0091178,Album
4cb40484-ab1f-43d4-93b0-c655614861e3,Utu,tt0086497,Album
f0c40dc4-8e02-4846-a26e-c3e37a1c2d78,Bounty,tt0485598,Single
a2fe9dc8-4bd1-4941-8316-6af65f19a527,Spartacus: War of the Damned,tt1442449,Album
35f97853-0b84-40d2-ba19-6f8e02c5a63e,G.I. Joe: Retaliation,tt1583421,Album
f330c72d-94d7-4fe4-bafa-193d2373b861,"The Walking Dead: AMC Original Soundtrack, Volume 1",tt1520211,Album
2f086e3a-b9b1-426c-925a-5c8c085e1250,ABCD - Any Body Can Dance,tt2321163,Album
2cc260d3-0b84-404e-8736-bb42f2d1e88e,L’Affaire Farewell,tt0806029,Album
9505592c-2947-4929-8c7f-6b13b73066fb,The War Lord,tt0059896,Album
481ac332-9703-49e8-824c-19302851815f,Meteor,tt0079550,Album
7f95b804-123e-4ac8-b417-ef527795cccc,Schlussmacher,tt1978524,Album
cd14d75b-c847-45b9-916f-54d0d4b560a0,Effects,tt0077485,Album
ee7e98db-2816-4df9-93d9-832ddf719270,Road House,tt0098206,Album
14178b16-71f3-428d-b505-d2f10349f61e,A Troll in Central Park,tt0108395,Album
dc8e285f-6032-4b2d-9059-85218f5fa2cc,Borderline,tt0080465,Album
184c3112-15e0-4314-8026-8d272e40c271,The Texas Chainsaw Massacre,tt0324216,Album
68e9b072-86c3-4ced-8752-8c9fecdd08c5,Hors de prix,tt0482088,Album
400d51cc-635a-4c52-803f-13b1a2e32263,Türkisch für Anfänger,tt1650536,Album
df008dca-0820-4703-88b4-fd5ee54338ff,Agents secrets,tt0356336,Album
272d7933-85e2-42d3-ae95-b3218cdd675a,Das Kleine Arschloch Und Der Alte Sack - Sterben Ist Scheisse - Der Soundtrack Zum Film,tt0483706,Album
14499339-754d-49f0-8537-00ed077d714d,The Place Beyond the Pines: Music From the Motion Picture,tt1817273,Album
f4ab72e8-4185-4ccb-83d9-6c66d10fd15a,The Mechanic,tt0068931,Album
44bdb519-e769-4da7-86c0-79a2fdbea245,City of Fear,tt0052696,Album
408f79ce-2853-4d5d-bab1-1387aa34e92b,The Seven-Ups / The Verdict,tt0070672,Album
6b1bd00e-1107-4b16-b8f6-5e68424da3b1,Escape from the Planet of the Apes: Original Motion Picture Soundtrack,tt0067065,Album
42c4bb56-cafe-4a84-a85d-ac4cd1d78a4a,The Baddest Man Alive,tt1258972,Single
84f16160-5bfc-4b71-9e2f-7e2d5d5d0ad4,King Kong Vs. Godzilla,tt0056142,Album
155cc024-3f16-49a3-a0b0-652bdfd1efc0,American Buffalo: Original Motion Picture Soundtrack,tt0115530,Album
36b7f945-7d41-4721-9a51-b419d9b0cb14,Aanrijding in Moscou,tt0948530,Album
6f16acda-1a4d-4555-aad1-3d8180f926d8,Used Cars,tt0081698,Album
6c6716b2-3510-44fc-9919-cc0d82edf1d3,The Angels' Share,tt1924394,Album
7953760e-f8c8-47f3-b9bf-aaed035c7212,Grace Quigley,tt0087354,Album
11d76973-d922-45cf-a4c2-c48ea7d22fbb,"Musiques de Bruno Coulais, bandes originales des films de Benoît Jacquot : Les Adieux à la reine / Au fond des bois / Villa Amalia",tt1348327,Album
64f2f41f-e931-4ac7-a5ce-03e711eeed83,The Bible: The Official Score Soundtrack to the Epic Mini Series,tt2245988,Album
6f53bde7-dd99-4e52-9477-404292da5f23,El aullido del diablo,tt0092596,Album
7031a5a1-1afa-4513-820f-516b58bae7db,La Métamorphose des Cloportes,tt0059491,Album
7ebc97de-c532-487e-a9b9-f0db84004b48,Dexter: Season 6: Music From the Showtime Original Series,tt0773262,Album
936c878b-c84b-4356-b42c-608f42e31eed,Johnny Yesno Redux,tt1374899,Album
ab42aa59-2909-42cf-8276-387e71d1a9d4,Oblivion: Original Motion Picture Soundtrack,tt1483013,Album
a2a81852-0edf-45c5-b7ab-0b32f2584348,Bullet to the Head,tt1308729,Album
c5f82bc4-5c80-43ba-b5ca-963e135c373c,Cahill United States Marshal,tt0069834,Album
a5c50440-f050-46e7-9cc7-ddc7b186ecb7,Escape from Alcatraz / Hell Is for Heroes,tt0056062,Album
ac047fb6-dc75-45f2-8187-60907928fb32,Flipper,tt0116322,Album
b9029f48-cc95-4825-a3e7-cd34439863a7,Electra Glide in Blue,tt0070022,Album
dd36e2e0-a54e-45b6-82bb-0731a5654651,Rest Stop: Don't Look Back,tt0995863,Album
74ea3380-bbbf-46a7-ad80-ea30f9011bc5,“X” The Man With X-Ray Eyes / Tales of Terror: “Morella”,tt0056552,Album
00e9016d-e711-4291-aaaf-5e1d914e9904,House of Cards: Music From the Netflix Original Series,tt1856010,Album
2cfa6e7f-1ea8-4870-8d4d-17e93ac7a412,Riddle,tt1648208,Album
102e7736-a5eb-4857-98ca-a9693bbb4af6,Mimesis: Night Of The Living Dead,tt1720164,Album
76194142-de4e-4d67-b086-26af40badf7d,Le Hérisson,tt1442519,Album
ad81a51a-35f8-4039-b796-7bf894935c2a,Identity Thief (Original Motion Picture Soundtrack),tt2024432,Album
92073794-48ff-4f22-84e4-a748c153af21,Jack The Giant Slayer: Original Motion Picture Soundtrack,tt1351685,Album
591049cd-dc9b-457b-9124-7b31cbea15c2,The World at War,tt0071075,Album
610e96a1-9553-4725-a877-42ed6292fa3d,Iron Man 3: Heroes Fall: Music Inspired by the Motion Picture,tt1300854,Album
6579ae67-188f-446c-84db-4499bd5165cf,Dans la maison,tt1964624,Album
1bf1ea9e-d02d-4cac-b279-7c0debab947d,Trance: Original Soundtrack,tt1924429,Album
8881ff83-628e-4db3-a368-b49f236e2402,Killer Force / The Corrupt Ones,tt0061800,Album
b40151ed-d8db-479d-bcd7-431676b2e99e,Leave Her to Heaven / Take Care of My Little Girl,tt0037865,Album
4fdc2d03-5590-45c0-b697-864d0bf57ce4,The Crying Game,tt0104036,Album
e73f1b7d-f950-4195-992e-d5e2fb51cdb1,Von Ryan's Express / The Detective,tt0059885,Album
ce75cf44-51f1-4856-8cc9-cd1ca18f640b,Billion Dollar Brain / Who Dares Wins,tt0061405,Album
c78ce95d-0843-4b86-8389-c18134b0d2c3,Mon ange,tt0385548,Album
1101a56b-8dc2-4fe2-82f9-7b33e819fee0,The Right Stuff: Original Motion Picture Soundtrack,tt0086197,Album
821b7853-b5a3-4d6c-9ef8-5a87eb74e0a8,Five Days From Home,tt0077557,Album
f2f2a3d6-33ad-4ad9-82d5-f3299cafcb70,The Messengers,tt0425430,Album
d32dc178-2dda-4172-8a8a-342fce986144,God's Little Acre,tt0051666,Album
df417604-0140-43bd-bc61-7348ed684d7d,The Wind That Shakes the Barley,tt0460989,Album
54bbed0e-1d19-47f2-a603-5350c8be1e3b,The Split,tt0063636,Album
0984a2e3-2cb8-4208-abb7-8879c0f9d19b,The Racers / Daddy Long Legs,tt0047969,Album
844c1dc4-2daf-4c08-982a-9f098e8dc3f2,Tommy,tt0073812,Album
61c6c807-1ace-423c-b756-4f53c6ea5920,BioShock Infinite Digital Soundtrack,tt1712064,Album
dc11e60c-e0b1-4130-9ceb-d252fd3e5b48,Speechless [Original MGM Motion Picture Score],tt0111256,Album
5e00ccb3-522a-479f-9c4b-7685dcfe5cc7,Wrong Turn 2: Dead End: Original Motion Picture Soundtrack,tt0804555,Album
25c1dcd5-a62f-4d08-9001-f3d51bededee,Love Happens,tt0899106,Album
699de708-0f76-4bb2-a5c6-27e394fd215b,Kokowääh 2,tt2194599,Album
5ebb06c2-498a-4b2b-8d37-a8c5b46dc82c,Rock 'N' Roll Nightmare,tt0093873,Album
315ded42-0c06-410b-b173-8f3b99371808,The Tree,tt1496005,Album
83b4cfd1-aebe-4e59-b682-fbfba33e0291,The Cape: Original Television Soundtrack,tt1593823,Album
d384dfbb-07d5-404c-bb8e-7a6a8b38d850,Cold Turkey,tt0066927,Album
98e35f91-2444-4928-9e70-09bf1a5e68b0,The Hallelujah Trail,tt0059250,Album
090a485d-6005-424e-8077-60ccd9f835dd,Disconnect,tt1433811,Album
208f14e2-1189-4ffa-ad6a-25bb620539cc,Evil Dead: Original Motion Picture Soundtrack,tt1288558,Album
9ed842fd-7140-4fcc-9744-66aa544fe14e,Robin Hood: Prince of Thieves: Original Motion Picture Soundtrack,tt0102798,Album
3f579b73-9bb9-43c3-8446-6a5684a046bb,Clive Barker's Book of Blood,tt1169809,Album
15263214-0e87-4ec8-a4ed-d3b097285ed9,Heute bin ich blond,tt2387806,Album
